rep,method,lambda_val,threshold_val,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
874,modified,0.1,0.25,12.389587696551263,0.5,0.759962984389821,-0.2521294506064925,-0.2521294506064925,0.055119428456695076,0.0,139,False,0.07194244604316546
875,modified,0.1,0.25,9.944449829618616,0.4,0.8357412642922302,-0.008838231716164135,-0.008838231716164135,0.06338340224034943,0.0,152,False,0.06578947368421052
876,modified,0.1,0.25,7.694056386216235,0.3,0.8237573590958658,0.6464569502971933,0.6464569502971933,0.0650314062408359,0.0,153,False,0.05844155844155844
877,modified,0.1,0.25,12.153048082184267,0.3,0.8049151685003869,-0.31859552781131406,-0.31859552781131406,0.061115586220680286,0.0,152,False,0.06578947368421052
878,modified,0.1,0.25,13.676048221413156,0.7,0.7332294440117493,-0.05029693668784565,-0.05029693668784565,0.04968580313639043,0.0,138,False,0.07246376811594203
879,modified,0.1,0.25,12.254211552639536,0.4,0.8070385997681407,-0.06972783314425257,-0.06972783314425257,0.06115523734961992,0.0,152,False,0.06578947368421052
880,modified,0.1,0.25,14.395062534935718,0.3,0.7623270132368389,-0.048263576609378335,-0.048263576609378335,0.05510937316406297,0.0,138,False,0.07246376811594203
881,modified,0.1,0.25,13.822308619285941,0.1,0.7666930279031349,0.15643890120385845,0.15643890120385845,0.05751232141260789,0.0,137,False,0.072992700729927
882,modified,0.1,0.25,10.500683608383165,0.3,0.7744439774725301,0.19281840826167068,0.2130703787382228,0.058008518496513714,0.0,146,False,0.0684931506849315
883,modified,0.1,0.25,11.97882736723709,0.3,0.7637265350358325,0.02518877181911444,0.043248362568918244,0.055862099559816206,0.0,149,False,0.06711409395973154
884,modified,0.1,0.25,11.782823995413175,0.2,0.7457175262723493,0.016404126904461025,0.016404126904461025,0.053973850550534164,0.0,143,False,0.0625
885,modified,0.1,0.25,8.988910287032372,0.4,0.8585952254845125,-0.3821992778361714,-0.3821992778361714,0.0694903502600465,0.0,151,False,0.06622516556291391
886,modified,0.1,0.25,9.58639643587533,0.5,0.7829655223018122,-0.033281145680598444,-0.013280054389318252,0.05966009902370213,0.0,150,False,0.06666666666666667
887,modified,0.1,0.25,12.514641021196482,0.3,0.7902762220209858,0.04234453701176355,0.04234453701176355,0.05738011386378392,0.0,152,False,0.06578947368421052
888,modified,0.1,0.25,9.684675217326241,0.3,0.8287371761469082,-0.19560966671682062,-0.19560966671682062,0.06594942405082851,0.0,145,False,0.06896551724137931
889,modified,0.1,0.25,10.57189630755612,0.3,0.8142438422780527,-0.06137310269086357,-0.06137310269086357,0.062491342263808036,0.0,155,False,0.06451612903225806
890,modified,0.1,0.25,11.963355683820282,0.6,0.8252869732573279,-0.32309230907799363,-0.32309230907799363,0.06411157156867599,0.0,149,False,0.06711409395973154
891,modified,0.1,0.25,9.807332438862426,0.4,0.7749645688184312,-0.3566739909063054,-0.3566739909063054,0.055858367694797253,0.0,151,False,0.06622516556291391
892,modified,0.1,0.25,11.230829456237469,0.5,0.852927266523918,-0.028833416308105275,-0.028833416308105275,0.06809617812867734,0.0,147,False,0.06802721088435375
893,modified,0.1,0.25,11.786096628477518,0.4,0.7672490093151944,-0.25698753054759327,-0.2465170748601211,0.058478805647707646,0.0,145,False,0.06896551724137931
894,modified,0.1,0.25,10.227831302328182,0.5,0.7472930089190276,0.17058877075061776,0.17058877075061776,0.05228257048256986,0.0,136,False,0.07352941176470588
895,modified,0.1,0.25,10.562466708453725,0.1,0.8285664334954653,0.05841333266291489,0.05841333266291489,0.06363549988508442,0.0,153,False,0.06535947712418301
896,modified,0.1,0.25,11.033669174951825,0.7,0.8376241579625624,0.09722095872544081,0.09722095872544081,0.06569072864806144,0.0,142,False,0.07042253521126761
897,modified,0.1,0.25,13.69173312602347,0.4,0.7333331815390485,-0.05875946251920762,-0.05149326370519321,0.05382616699421163,0.0,137,False,0.072992700729927
898,modified,0.1,0.25,17.925670973082706,0.4,0.7982073578784823,-0.1742544044716164,-0.1742544044716164,0.05765084922433753,0.0,128,False,0.078125
899,modified,0.1,0.25,12.454480506349926,0.1,0.7980688806427179,-0.21485259256995182,-0.21485259256995182,0.060003977516514415,0.0,144,False,0.06944444444444445
900,modified,0.1,0.25,13.678802424545353,0.6,0.7835132720556586,-0.1358980253699779,-0.1358980253699779,0.05827786239037066,0.0,137,False,0.072992700729927
901,modified,0.1,0.25,11.326109196035915,0.4,0.8150340779539377,-0.19021085607607863,-0.19021085607607863,0.062140854449465245,0.0,143,False,0.06993006993006994
902,modified,0.1,0.25,10.425077170844833,0.1,0.8760607322806881,-0.2260874111677394,-0.2260874111677394,0.07118692162513707,0.0,146,False,0.0684931506849315
903,modified,0.1,0.25,9.3952434389382,0.5,0.8350838757690096,-0.19028825213448142,-0.19028825213448142,0.06584937965848692,0.0,157,False,0.06369426751592357
904,modified,0.1,0.25,16.072508997171255,0.3,0.7199750312890556,0.09584585234297756,0.09584585234297756,0.048511407012365254,0.0,124,False,0.08064516129032258
905,modified,0.1,0.25,9.638521470216737,0.3,0.7746286456384107,0.01922939853746407,0.021780253936789108,0.057895369142717576,0.0,144,False,0.06944444444444445
906,modified,0.1,0.25,7.593385159905451,0.4,0.8419592648027144,0.13127812964888155,0.15605989986201435,0.07014014161382971,0.0,156,False,0.0641025641025641
907,modified,0.1,0.25,13.892931110826462,0.5,0.8165771207220317,0.1349167431190564,0.1349167431190564,0.0630859527599869,0.0,148,False,0.06756756756756757
908,modified,0.1,0.25,9.053492125890427,0.2,0.8323074932929581,0.10573835027985332,0.10573835027985332,0.06576738747226558,0.0,148,False,0.06756756756756757
909,modified,0.1,0.25,10.182114269646435,0.4,0.7768681415745068,0.009218734789110773,0.009218734789110773,0.05823198696987546,0.0,145,False,0.06896551724137931
910,modified,0.1,0.25,7.5553093238053775,0.3,0.8990266298842509,-0.018179558643153647,-0.018179558643153647,0.07481350694160636,0.0,158,False,0.06329113924050633
911,modified,0.1,0.25,11.034427507424093,0.6,0.7864255672217446,-0.2680293946244185,-0.2680293946244185,0.05788625809433421,0.0,146,False,0.0684931506849315
912,modified,0.1,0.25,12.686279353411509,0.4,0.7997161352979416,-0.22643808232571336,-0.22643808232571336,0.06019854575409491,0.0,145,False,0.06896551724137931
913,modified,0.1,0.25,12.660793526929153,0.3,0.7729296504733674,0.2627085460464539,0.27773360236715566,0.05968187089380469,0.0,141,False,0.07092198581560284
914,modified,0.1,0.25,13.768086949455501,0.2,0.7543758623339293,0.11646210471822167,0.11646210471822167,0.05359449812618109,0.0,144,False,0.06944444444444445
915,modified,0.1,0.25,11.157930488615328,0.5,0.8162302338090044,0.08047084136500723,0.08047084136500723,0.06146230008047983,0.0,136,False,0.07352941176470588
916,modified,0.1,0.25,13.269889717442462,0.6,0.7748675709758952,0.12561594418171151,0.12561594418171151,0.05767832981523363,0.0,135,False,0.07407407407407407
917,modified,0.1,0.25,9.507773348312435,0.5,0.7598263068807507,-0.11906225933619333,-0.10866146304412423,0.05679202779654376,0.0,148,False,0.06756756756756757
918,modified,0.1,0.25,14.853769271162266,0.2,0.7980312734083178,-0.24359099754131702,-0.24359099754131702,0.059576066691199525,0.0,141,False,0.07092198581560284
919,modified,0.1,0.25,9.337098002318823,0.2,0.7370192831627815,-0.060193481302224815,-0.04201590776618156,0.05266912649550991,0.0,144,False,0.06944444444444445
920,modified,0.1,0.25,6.965539849588702,0.5,0.8806129840418571,-0.23998340739159402,-0.23998340739159402,0.07371866296505321,0.0,150,False,0.06666666666666667
921,modified,0.1,0.25,10.75550262158916,0.5,0.8806317590200552,-0.009085652151566292,-0.009085652151566292,0.07635549744803863,0.0,158,False,0.06329113924050633
922,modified,0.1,0.25,12.875531932980463,0.3,0.7252419768273267,0.04211820248016129,0.04211820248016129,0.050032969251550805,0.0,143,False,0.06993006993006994
923,modified,0.1,0.25,10.983737654856212,0.5,0.82358284420187,-0.1395260134075122,-0.1395260134075122,0.06276211511383468,0.0,144,False,0.06944444444444445
924,modified,0.1,0.25,13.963701096356393,0.4,0.833281728183542,0.011286440358120852,0.011286440358120852,0.06578745616594876,0.0,140,False,0.07142857142857142
925,modified,0.1,0.25,10.423171994861613,0.0,0.7915443311361818,-0.1033195398901083,-0.1033195398901083,0.05819179426680669,0.0,142,False,0.07042253521126761
926,modified,0.1,0.25,9.870166572736858,0.6,0.9298167645931166,-0.019334803629332042,-0.019334803629332042,0.08104380633062876,0.0,152,False,0.06578947368421052
927,modified,0.1,0.25,7.031786618001306,0.5,0.9330776952221616,-0.005731481355189505,-0.005731481355189505,0.08093342829850278,0.0,160,False,0.0625
928,modified,0.1,0.25,11.490128598343587,0.2,0.7249721362793642,-0.1799983599389768,-0.15733319313516514,0.05040413357497203,0.0,142,False,0.07042253521126761
929,modified,0.1,0.25,10.0919865944493,0.2,0.7097419940968203,0.010821229868529781,0.010821229868529781,0.04962887241090414,0.0,145,False,0.06164383561643835
930,modified,0.1,0.25,12.021192920080857,0.3,0.8037507040954772,-0.011379527940382661,-0.011379527940382661,0.061227707193280675,0.0,148,False,0.06756756756756757
931,modified,0.1,0.25,10.018430773129026,0.4,0.8349274552374929,0.07407818316298276,0.07407818316298276,0.06566468278529075,0.0,140,False,0.07142857142857142
932,modified,0.1,0.25,10.62734875718402,0.3,0.8613610628481145,0.11430491376046018,0.11430491376046018,0.07172293320702802,0.0,156,False,0.0641025641025641
933,modified,0.1,0.25,12.4245610462833,0.6,0.8263805547012376,-0.18780544178549563,-0.18780544178549563,0.06316417178257376,0.0,148,False,0.06756756756756757
934,modified,0.1,0.25,9.604985425189179,0.2,0.7863396614531002,-0.18918664921213296,-0.18918664921213296,0.05739875274448578,0.0,145,False,0.06896551724137931
935,modified,0.1,0.25,10.32086306238686,0.3,0.8071124785141433,-0.13014898025335384,-0.10641544064488917,0.06576485732826426,0.0,153,False,0.06535947712418301
936,modified,0.1,0.25,9.600387335519583,0.4,0.8858086153195777,-0.20536282271407785,-0.20536282271407785,0.0712503010202095,0.0,151,False,0.06622516556291391
937,modified,0.1,0.25,15.234321346683785,0.3,0.8416549128335667,-0.1582085184053827,-0.1582085184053827,0.06687436346330601,0.0,148,False,0.06756756756756757
938,modified,0.1,0.25,9.988972230123752,0.4,0.9351137981293048,-0.08932556627570463,-0.08932556627570463,0.0821959305293645,0.0,158,False,0.06329113924050633
939,modified,0.1,0.25,8.246072265165784,0.1,0.8606212722582086,-0.12484954772419692,-0.11093734274427787,0.07265245009180442,0.0,155,False,0.06451612903225806
940,modified,0.1,0.25,11.422728683217562,0.3,0.7908338151596599,0.03626765471807172,0.03626765471807172,0.059293635591317076,0.0,154,False,0.06493506493506493
941,modified,0.1,0.25,9.779177137523272,0.4,0.8770840270687165,0.018274197894482525,0.018274197894482525,0.07103434751023871,0.0,154,False,0.06493506493506493
942,modified,0.1,0.25,11.096101387716093,0.3,0.7721437714684998,-0.11082576723374213,-0.11082576723374213,0.05587129745078832,0.0,140,False,0.07142857142857142
943,modified,0.1,0.25,13.615112398595334,0.3,0.7351858880181175,0.18020030263432907,0.19730992837957206,0.05180657731128957,0.0,141,False,0.07092198581560284
944,modified,0.1,0.25,9.071525289342837,0.5,0.8432615271442507,-0.3211022125351469,-0.3211022125351469,0.06825967602970544,0.0,149,False,0.06711409395973154
945,modified,0.1,0.25,9.152875784442985,0.4,0.8063653089792193,0.05387733629467355,0.07595933426005427,0.06281701675294345,0.0,157,False,0.06369426751592357
946,modified,0.1,0.25,9.812467638700149,0.5,0.8301450398836782,-0.06470376271741296,-0.06470376271741296,0.06422988247790033,0.0,151,False,0.06622516556291391
947,modified,0.1,0.25,10.991874949913083,0.4,0.7751167619921255,-0.18177437030198068,-0.15816470235695929,0.05813514645840532,0.0,142,False,0.07042253521126761
948,modified,0.1,0.25,12.247690058846509,0.5,0.7745194844908613,0.210474105324014,0.21181868836809162,0.05854685212076564,0.0,135,False,0.07407407407407407
949,modified,0.1,0.25,7.626629463342492,0.3,0.8651336431654044,0.30780088241306036,0.30780088241306036,0.07018383173043521,0.0,155,False,0.06451612903225806
950,modified,0.1,0.25,8.16298408142502,0.5,0.8009999110414368,-0.0394044618435857,-0.0394044618435857,0.05899561343788776,0.0,147,False,0.06802721088435375
951,modified,0.1,0.25,8.570777318063033,0.3,0.8651118833998128,-0.06746079021215926,-0.06746079021215926,0.069734472861898,0.0,148,False,0.06756756756756757
952,modified,0.1,0.25,12.187336320192967,0.4,0.8067671388714555,0.24552296636053877,0.24552296636053877,0.06115225346036781,0.0,146,False,0.0684931506849315
953,modified,0.1,0.25,8.964413361248496,0.5,0.790968437299733,-0.1783956524371165,-0.1783956524371165,0.056727020347214344,0.0,141,False,0.07092198581560284
954,modified,0.1,0.25,11.734163381283658,0.5,0.8482320788942553,-0.23954109190807188,-0.23954109190807188,0.0668778316176695,0.0,145,False,0.06896551724137931
955,modified,0.1,0.25,11.849456893888572,0.6,0.799916085490709,-0.013386039552956929,-0.013386039552956929,0.059764441864037586,0.0,144,False,0.06944444444444445
956,modified,0.1,0.25,15.428502620306908,0.5,0.7157448337129446,-0.12621051200935146,-0.12621051200935146,0.048641750830761464,0.0,132,False,0.07575757575757576
957,modified,0.1,0.25,13.718850832147043,0.8,0.7988730986480875,-0.02674436026958975,-0.02674436026958975,0.059382981658248124,0.0,140,False,0.07142857142857142
958,modified,0.1,0.25,9.093161994423005,0.5,0.8400290274355232,0.1411984390056368,0.1411984390056368,0.06852450326271563,0.0,143,False,0.0625
959,modified,0.1,0.25,9.746209551993191,0.6,0.8736856167972624,0.2321921503881293,0.2321921503881293,0.07244920609270902,0.0,147,False,0.06802721088435375
960,modified,0.1,0.25,17.816923591438627,0.5,0.7685736728421552,-0.08645852717609433,-0.08645852717609433,0.055275748459540294,0.0,139,False,0.07194244604316546
961,modified,0.1,0.25,13.000320455050973,0.4,0.828148773803826,0.12332218137271862,0.12332218137271862,0.06314744637524528,0.0,148,False,0.06756756756756757
962,modified,0.1,0.25,7.312010862353661,0.3,0.7684095224618676,-0.27625570558532264,-0.27625570558532264,0.05756137710894864,0.0,148,False,0.06756756756756757
963,modified,0.1,0.25,9.3079658243139,0.6,0.8465943377747471,-0.2058247082892421,-0.2058247082892421,0.0667457596337133,0.0,161,False,0.062111801242236024
964,modified,0.1,0.25,10.191377795555542,0.2,0.7635071777253477,-0.03006180190025536,-0.03006180190025536,0.05606757109277764,0.0,154,False,0.05806451612903226
965,modified,0.1,0.25,10.416387039467619,0.6,0.7613673667624824,0.08624377582903316,0.08624377582903316,0.056491412448485157,0.0,151,False,0.05921052631578947
966,modified,0.1,0.25,8.751208796365207,0.4,0.7851705388698009,0.036227380886969404,0.036227380886969404,0.05885049861684209,0.0,155,False,0.06451612903225806
967,modified,0.1,0.25,8.803260252952517,0.1,0.8394306920926148,-0.08234382365426224,-0.08234382365426224,0.0653010678925329,0.0,146,False,0.0684931506849315
968,modified,0.1,0.25,11.558856506618215,0.1,0.8076008498662215,-0.31396172682418577,-0.31396172682418577,0.060021189208165016,0.0,156,False,0.0641025641025641
969,modified,0.1,0.25,10.273583378535722,0.6,0.8015338316125101,-0.06317649210784776,-0.06317649210784776,0.06093248677684676,0.0,150,False,0.06666666666666667
970,modified,0.1,0.25,10.284109775468046,0.5,0.8821297321813137,0.20539219971628203,0.20539219971628203,0.07240230292283803,0.0,150,False,0.06666666666666667
971,modified,0.1,0.25,6.8261206745515315,0.5,0.8588260863588999,0.01574260228521134,0.01574260228521134,0.0684929166485597,0.0,154,False,0.06493506493506493
972,modified,0.1,0.25,9.773054145292175,0.4,0.8890564241872152,-0.06255233446590644,-0.06255233446590644,0.07477588902307195,0.0,141,False,0.07092198581560284
973,modified,0.1,0.25,7.945886568798477,0.3,0.9139123593686058,-0.45018480497019076,-0.45018480497019076,0.07692561834483343,0.0,154,False,0.06493506493506493
974,modified,0.1,0.25,12.300762298797624,0.6,0.7477945252003328,0.29130578267946466,0.31598288703951,0.05402054524124461,0.0,137,False,0.072992700729927
975,modified,0.1,0.25,8.48474758997228,0.2,0.8646659334423902,0.2300122617840919,0.2300122617840919,0.06872465982587748,0.0,159,False,0.06289308176100629
976,modified,0.1,0.25,9.342977636705447,0.2,0.8053793128978141,0.37751275471783574,0.37751275471783574,0.061008054141890436,0.0,142,False,0.07042253521126761
977,modified,0.1,0.25,11.20259682847699,0.3,0.7796348837569541,-0.06854490691390618,-0.06854490691390618,0.05703907888822879,0.0,150,False,0.06666666666666667
978,modified,0.1,0.25,8.474360748784349,0.3,0.8551735204829221,-0.08457405346490171,-0.08179539450158499,0.06947158480833347,0.0,154,False,0.06493506493506493
979,modified,0.1,0.25,10.131365879090117,0.6,0.8692878880813412,0.11137070716561177,0.11137070716561177,0.07036640733428207,0.0,158,False,0.06329113924050633
980,modified,0.1,0.25,15.088002624073008,0.8,0.7444811848157612,0.12256118146494362,0.12256118146494362,0.05139641613871444,0.0,138,False,0.07246376811594203
981,modified,0.1,0.25,8.452213628025175,0.3,0.8336585532581445,0.01587234436043733,0.022402239689782187,0.06711663466721976,0.0,150,False,0.06666666666666667
982,modified,0.1,0.25,10.904102052465255,0.2,0.7670823905116252,0.24919017631079604,0.24919017631079604,0.05922143605223508,0.0,145,False,0.06164383561643835
983,modified,0.1,0.25,13.615875409728671,0.3,0.786384264199386,-0.12698955706262352,-0.12698955706262352,0.05667614898540355,0.0,146,False,0.0684931506849315
984,modified,0.1,0.25,14.298587283878032,0.3,0.7610277739214114,0.11234502632086696,0.11234502632086696,0.05327107301134659,0.0,138,False,0.07246376811594203
985,modified,0.1,0.25,11.755676726978853,0.5,0.862373882248512,-0.03535777114656469,-0.03535777114656469,0.07063369152539649,0.0,151,False,0.06622516556291391
986,modified,0.1,0.25,10.553796425987512,0.7,0.765287763832031,0.09108476250640893,0.09108476250640893,0.05381369124138885,0.0,154,False,0.06493506493506493
987,modified,0.1,0.25,7.131431538055642,0.4,0.8291357690903901,0.0315230412547692,0.0315230412547692,0.06693707831785912,0.0,157,False,0.06369426751592357
988,modified,0.1,0.25,9.98864559391992,0.3,0.8175556359382934,-0.3697713404798509,-0.3697713404798509,0.062081142854303405,0.0,143,False,0.06993006993006994
989,modified,0.1,0.25,10.288793531273859,0.4,0.8458746733821585,0.10558921157836357,0.10558921157836357,0.06552388129043146,0.0,141,False,0.07092198581560284
990,modified,0.1,0.25,12.864566134347449,0.2,0.7805525070295618,0.24005883537491327,0.24005883537491327,0.05662534545182696,0.0,138,False,0.07246376811594203
991,modified,0.1,0.25,9.715507476279926,0.5,0.861723045405254,0.06400672218483086,0.06400672218483086,0.06854040367449976,0.0,146,False,0.0684931506849315
992,modified,0.1,0.25,7.294956142668602,0.3,0.8235076166817346,0.007119826821726849,0.007119826821726849,0.063348587053589,0.0,152,False,0.06578947368421052
993,modified,0.1,0.25,11.003809860188836,0.3,0.7866639233387321,0.15899476051948072,0.15899476051948072,0.05894458986879614,0.0,148,False,0.06756756756756757
994,modified,0.1,0.25,9.084515658509913,0.6,0.788101930345946,-0.22536166950793377,-0.22536166950793377,0.05750091110352751,0.0,145,False,0.06896551724137931
995,modified,0.1,0.25,8.469726097889602,0.6,0.8430297892512059,-0.09388058310579091,-0.09388058310579091,0.06676512640992167,0.0,151,False,0.06622516556291391
996,modified,0.1,0.25,8.643008686944304,0.4,0.8237240109476984,-0.18207541075155897,-0.18207541075155897,0.0642754188413992,0.0,146,False,0.0684931506849315
997,modified,0.1,0.25,8.081573190102633,0.3,0.8691376786982303,-0.29820396694350754,-0.29820396694350754,0.0710640158778927,0.0,146,False,0.0684931506849315
998,modified,0.1,0.25,11.010825374295527,0.2,0.8672316964618121,0.24338557499838726,0.24338557499838726,0.06916224305721344,0.0,153,False,0.06535947712418301
999,modified,0.1,0.25,11.475547210029065,0.4,0.7517037889682349,0.14323560721381506,0.14323560721381506,0.05485106542701397,0.0,147,False,0.060810810810810814
